time,price
1407297299.16,578.724
1407297308.9,578.724
1407297318.96,578.724
1407297329.18,578.724
1407297339.15,578.724
1407297349.18,578.724
1407297359.0,578.724
1407297369.4,578.724
1407297379.44,578.724
1407297389.2,578.724
1407297399.16,578.724
1407297409.14,578.724
1407297419.7,578.724
1407297429.8,578.724
1407297439.58,578.724
1407297450.9,578.724
1407297459.25,578.724
1407297469.28,578.724
1407297479.35,579.996
1407297489.35,579.996
1407297499.06,579.996
1407297509.33,579.996
1407297519.34,579.996
1407297529.35,579.996
1407297539.49,579.996
1407297549.05,579.996
1407297559.1,579.996
1407297569.38,580
1407297579.6,580
1407297589.31,580
1407297599.11,580
1407297611.07,580
1407297619.31,580
1407297629.59,580
1407297639.81,580
1407297649.82,580
1407297659.8,580
1407297669.76,580
1407297679.86,580
1407297689.87,580
1407297700.27,580
1407297709.8,580
1407297719.89,580
1407297729.87,580
1407297739.8,580
1407297749.59,580
1407297760.29,580
1407297769.87,580
1407297779.9,580
1407297789.83,580
1407297799.83,580
1407297809.63,580
1407297820.1,580
1407297829.99,580
1407297840.09,580
1407297850.73,580
1407297860.0,580
1407297869.78,580
1407297879.75,580
1407297889.73,580
1407297900.03,580
1407297910.11,580
1407297920.01,580
1407297930.11,580
1407297939.97,580
1407297949.99,580
1407297959.95,578.751
1407297969.77,578.751
1407297980.01,578.751
1407297990.0,578.751
1407298000.14,578.751
1407298009.9,578.751
1407298020.17,578.751
1407298029.93,578.751
1407298040.18,578.751
1407298050.26,578.751
1407298059.97,578.751
1407298069.94,578.751
1407298080.58,578.723
1407298090.21,578.723
1407298100.16,578.723
1407298109.96,578.723
1407298120.42,578.723
1407298130.25,578.723
1407298140.7,578.723
1407298150.24,578.723
1407298160.22,578.723
1407298170.49,578.723
1407298180.32,579
1407298190.08,578.723
1407298200.44,578.723
1407298210.5,578.723
1407298220.48,578.723
1407298230.12,578.723
1407298240.36,578.723
1407298250.34,578.723
1407298260.31,578.723
1407298270.56,579
1407298280.41,579
1407298290.58,579
1407298300.36,579
1407298310.34,579
1407298320.38,579
1407298330.38,579
1407298340.35,579
1407298350.44,579
1407298361.51,579
1407298370.52,579
1407298380.58,579
1407298390.61,579
1407298400.71,579
1407298410.55,579
1407298420.61,579
1407298430.63,579
1407298440.79,579
1407298450.8,579
1407298460.69,578.723
1407298470.53,578.723
1407298480.8,578.723
1407298490.57,578.723
1407298500.4,578.723
1407298510.68,578.723
1407298520.35,578.723
1407298531.1,578.723
1407298540.66,578.723
1407298550.79,578.723
1407298560.51,578.723
1407298571.14,578.723
1407298580.43,578.723
1407298590.45,578.723
1407298600.45,578.723
1407298610.66,578.723
1407298620.66,578.723
1407298630.77,578.723
1407298640.7,578.723
1407298650.74,578.723
1407298660.69,578.723
1407298670.7,578.723
1407298680.71,578.723
1407298690.85,578.723
1407298700.67,578.723
1407298710.69,578.723
1407298720.8,578.723
1407298730.79,578.723
1407298740.53,578.723
1407298750.95,578.723
1407298760.58,578.723
1407298771.14,578.723
1407298780.94,578.723
1407298791.01,578.723
1407298800.54,578.723
1407298811.24,578.723
1407298821.25,578.723
1407298830.81,578.723
1407298840.97,578.723
1407298851.2,578.723
1407298860.82,578.723
1407298870.84,578.723
1407298880.79,578.723
1407298890.7,578.723
1407298900.97,578.723
1407298910.96,578.723
1407298920.97,578.723
1407298930.97,578.723
1407298940.96,578.723
1407298950.75,578.723
1407298960.81,578.908
1407298970.93,578.723
1407298980.95,578.723
1407298990.93,578.723
1407299000.97,578.723
1407299010.7,578.723
1407299020.96,578.723
1407299030.74,578.723
1407299040.98,578.723
1407299051.32,578
1407299060.98,578
1407299070.98,578
1407299081.9,578
1407299091.02,578
1407299101.33,578
1407299111.32,578
1407299121.13,578
1407299130.96,578
1407299142.26,578
1407299151.37,578
1407299161.58,578
1407299170.86,578
1407299180.89,578
1407299191.13,578
1407299201.2,578
1407299211.15,578
1407299221.13,578
1407299231.17,578
1407299241.1,578
1407299251.12,578
1407299262.09,578
1407299271.29,578
1407299281.42,578
1407299291.39,578
1407299301.44,578
1407299311.31,578
1407299321.37,578
1407299331.34,578
1407299341.04,578
1407299351.04,578
1407299361.05,578
1407299371.3,578
1407299381.29,578
1407299391.74,578.908
1407299401.07,578.908
1407299411.15,578.908
1407299421.07,578.908
1407299431.54,578.908
1407299441.31,578.908
1407299452.45,578.908
1407299461.52,578.908
1407299471.29,578.908
1407299481.49,578.908
1407299491.45,578.908
1407299501.52,578.908
1407299511.74,578.908
1407299521.71,578.908
1407299531.58,578.908
1407299541.29,578.908
1407299551.23,578.908
1407299561.52,578
1407299571.51,578
1407299581.28,578
1407299591.39,578
1407299601.58,578
1407299611.62,578
1407299621.54,578
1407299631.85,578
1407299641.76,578
1407299651.53,578
1407299661.75,578
1407299671.72,578
1407299681.79,578
1407299691.78,578
1407299701.68,578
1407299712.62,578.908
1407299722.6,578.908
1407299731.83,578.908
1407299742.51,578.908
1407299753.15,578.908
1407299762.08,578.908
1407299771.84,578.908
1407299781.82,578.908
1407299791.94,578.908
1407299802.21,578.908
1407299811.98,578.908
1407299821.75,578.908
1407299832.16,578.908
1407299841.95,578.908
1407299851.97,578.908
1407299862.09,578.908
1407299872.11,578.908
1407299881.9,578.908
1407299891.67,578.908
1407299901.98,578.908
1407299911.95,578.908
1407299922.19,578.908
1407299932.01,578.908
1407299942.3,578.908
1407299951.86,578.908
1407299961.91,578.908
1407299974.0,578.908
1407299982.54,578.908
1407299992.64,578.908
1407300002.23,578.908
1407300012.98,578.908
1407300022.48,578.908
1407300033.03,578.908
1407300042.82,578.908
1407300052.12,578.908
1407300062.27,578.908
1407300072.69,578.908
1407300082.03,578.908
1407300092.26,578.908
1407300101.86,578.908
1407300112.63,578.908
1407300122.18,578.908
1407300132.85,578.908
1407300142.33,578.908
1407300151.9,578.908
1407300162.28,578.908
1407300172.26,578.908
1407300182.25,578.908
1407300192.24,578.908
1407300202.29,578.908
1407300212.26,578.908
1407300222.26,578
1407300232.47,578
1407300242.51,578
1407300252.26,578
1407300262.23,578
1407300272.22,578
1407300282.21,578
1407300292.83,578
1407300302.31,578
1407300312.27,578
1407300322.27,578
1407300332.3,578
1407300342.39,578
1407300352.36,578
1407300362.41,578.9
1407300372.42,578.9
1407300382.77,578.9
1407300392.72,578.9
1407300402.16,578.9
1407300412.43,578.9
1407300422.47,578.9
1407300432.37,578.9
1407300442.57,578.9
1407300452.42,578.9
1407300462.49,578.901
1407300472.48,578.908
1407300482.18,578.908
1407300492.39,578.908
1407300502.36,578.908
1407300512.56,578.908
1407300522.23,578.908
1407300532.56,578.908
1407300542.53,578.908
1407300552.48,578.908
1407300562.32,578.908
1407300572.5,578.908
1407300582.28,578.908
1407300592.54,578.908
1407300602.57,578.908
1407300612.62,578.908
1407300622.7,578.908
1407300632.35,578.908
1407300642.75,577.93
1407300652.52,577.93
1407300662.74,577.93
1407300672.29,577.93
1407300682.52,577.93
1407300693.19,577.93
1407300702.48,577.93
1407300712.78,577.93
1407300722.76,577.93
1407300733.96,577.93
1407300742.73,577.3
1407300752.65,577.3
1407300762.73,577.929
1407300772.57,577.929
1407300782.72,577.929
1407300792.49,577.929
1407300802.46,577.929
1407300812.7,577.3
1407300822.75,577.3
1407300832.91,578
1407300842.76,578
1407300852.7,577.5
1407300862.7,577.5
1407300872.72,577.5
1407300882.83,577.5
1407300892.78,577.5
1407300902.82,577.5
1407300912.91,577.5
1407300922.99,577.5
1407300932.64,577.3
1407300942.84,577.3
1407300952.85,577.3
1407300962.65,577.3
1407300973.05,577.3
1407300982.58,577.3
1407300992.86,577.3
1407301002.82,577.3
1407301012.63,577.3
1407301022.85,577.3
1407301033.17,577.3
1407301043.48,577.3
1407301052.94,577.3
1407301062.85,577.3
1407301073.59,577.3
1407301083.2,577.3
1407301092.87,577.3
1407301102.78,578
1407301112.82,578
1407301123.08,578
1407301133.16,578
1407301142.89,578
1407301153.34,578
1407301162.86,578
1407301173.3,578
1407301183.36,578
1407301192.8,578
1407301202.92,578
1407301213.07,578
1407301223.18,578
1407301233.3,578
1407301243.7,578
1407301253.66,578
1407301263.57,578
1407301273.59,578
1407301283.3,578
1407301293.53,578
1407301303.83,578
1407301313.41,578
1407301323.79,578
1407301334.56,578
1407301343.95,578
1407301354.22,578
1407301363.41,578
1407301374.23,578
1407301383.45,578
1407301393.78,578
1407301403.66,578
1407301413.79,578
1407301424.29,579.998
1407301434.03,579.998
1407301443.67,579.998
1407301454.26,579.998
1407301463.83,579.998
1407301473.37,579.998
1407301483.91,579.998
1407301493.64,579.998
1407301503.58,579.998
1407301513.63,579.998
1407301523.66,579.998
1407301533.63,579.998
1407301543.65,579.998
1407301553.38,579.998
1407301563.42,579.998
1407301573.71,578
1407301583.62,578
1407301593.95,578
1407301604.04,577.3
1407301614.04,577.3
1407301624.29,577.3
1407301634.05,577.3
1407301644.03,577.3
1407301653.92,577.3
1407301664.04,577.3
1407301673.82,577.3
1407301684.06,577.3
1407301694.2,577.3
1407301704.06,577.3
1407301713.86,577.3
1407301724.14,577.3
1407301734.03,577.3
1407301744.1,577.3
1407301754.06,577.3
1407301764.08,577.3
1407301773.84,577.3
1407301784.54,577.3
1407301794.18,577.3
1407301804.58,577.3
1407301814.28,577.3
1407301824.23,577.3
1407301833.98,577.3
1407301844.18,577.3
1407301853.99,577.3
1407301864.23,577.3
1407301874.29,578.1
1407301884.23,578.1
1407301894.24,578.1
1407301904.26,578.1
1407301914.22,578.1
1407301924.73,578.1
1407301934.03,578.1
1407301944.73,578.1
1407301954.22,578.1
1407301964.08,578.1
1407301975.44,579.749
1407301984.44,579.749
1407301994.29,579.749
1407302004.11,579.749
1407302014.28,579.749
1407302024.32,579.749
1407302034.11,579.749
1407302044.09,579.749
1407302054.09,579.749
1407302064.55,579.749
1407302074.41,579.749
1407302084.31,579.749
1407302094.13,579.749
1407302104.49,579.749
1407302114.41,579.749
1407302124.75,579.749
1407302134.62,579.749
1407302144.42,579.749
1407302154.43,579.749
1407302164.4,579.749
1407302174.4,578.1
1407302184.65,578.1
1407302194.4,578.1
1407302204.2,578.1
1407302214.6,578.1
1407302224.44,578.1
1407302234.43,578.1
1407302244.49,578.1
1407302254.41,578.1
1407302264.98,578.101
1407302274.34,578.101
1407302284.17,578.101
1407302294.21,578.101
1407302304.46,578.101
1407302314.83,578.101
1407302324.58,578.101
1407302334.5,578.101
1407302344.45,578.1
1407302354.52,578.1
1407302364.74,578.1
1407302374.59,578.1
1407302384.6,578.1
1407302394.32,578.1
1407302404.6,579.749
1407302414.54,579.749
1407302424.34,579.749
1407302434.64,579.749
1407302444.66,578.1
1407302454.6,578.1
1407302464.62,578.1
1407302474.79,578.1
1407302484.56,578.1
1407302494.59,579.749
1407302504.95,579.749
1407302514.59,579.749
1407302525.13,579.749
1407302534.74,579.749
1407302544.84,579.749
1407302554.52,579.749
1407302564.73,579.749
1407302574.7,579.749
1407302584.73,579.749
1407302594.67,579.749
1407302604.55,579.749
1407302614.47,579.749
1407302625.21,579.749
1407302634.69,579.749
1407302644.7,579.749
1407302654.47,579.749
1407302664.5,579.749
1407302674.5,579.749
1407302684.6,579.749
1407302695.16,579.749
1407302704.63,579.749
1407302715.13,579.749
1407302724.82,579.749
1407302734.86,579.749
1407302744.86,579.749
1407302754.9,579.749
1407302764.85,579.749
1407302774.62,579.749
1407302784.9,579.749
1407302794.88,578.1
1407302805.13,578.1
1407302815.07,578.1
1407302825.06,578.1
1407302834.89,578.1
1407302844.88,578.1
1407302854.7,578.1
1407302865.11,578.1
1407302875.0,578.1
1407302885.09,579.749
1407302894.76,579.749
1407302904.98,579.749
1407302915.59,579.749
1407302925.03,579.749
1407302935.13,579.749
1407302944.97,579.749
1407302955.12,579.749
1407302964.76,579.749
1407302975.34,579.749
1407302985.63,579.749
1407302994.88,579.749
1407303005.02,578.11
1407303015.07,578.11
1407303024.99,578.11
1407303035.79,578.11
1407303045.65,578.11
1407303055.25,578.11
1407303065.63,578.111
1407303075.09,578.111
1407303084.92,578.111
1407303095.2,578.111
1407303104.95,578.111
1407303115.13,578.111
1407303125.3,578.111
1407303135.12,578.111
1407303144.95,578.111
1407303155.28,578.111
1407303164.92,578.111
1407303175.18,578.111
1407303184.91,578.111
1407303194.98,578.111
1407303204.96,578.111
1407303215.16,579.668
1407303225.25,579.668
1407303235.29,579.668
1407303245.3,579.668
1407303255.35,579.668
1407303265.39,579.668
1407303275.02,579.668
1407303285.27,579.668
1407303295.3,578.111
1407303305.28,578.111
1407303315.33,578.111
1407303325.31,579.668
1407303335.38,579.668
1407303345.44,579.668
1407303355.99,579.668
1407303365.25,579.668
1407303375.69,579.668
1407303385.07,579.668
1407303395.41,579.668
1407303405.56,578.111
1407303415.7,578.111
1407303425.64,578.111
1407303436.4,578.111
1407303445.56,578.111
1407303455.58,578.111
1407303465.61,578.111
1407303475.49,578.111
1407303485.4,579.66
1407303495.53,579.668
1407303505.71,579.668
1407303515.24,579.668
1407303525.19,579.668
1407303535.28,579.668
1407303545.44,579.679
1407303555.46,579.679
1407303565.43,579.679
1407303575.41,579.679
1407303585.72,579.679
1407303595.55,579.679
1407303605.6,579.679
1407303615.65,579.679
1407303625.63,579.679
1407303635.67,579.679
1407303645.53,578.777
1407303655.47,578.777
1407303665.33,578.777
1407303675.33,578.777
1407303685.33,578.777
1407303695.6,578.777
1407303705.56,578.777
1407303715.32,578.777
1407303725.57,577.33
1407303735.3,577.33
1407303745.54,577.33
1407303755.57,577.33
1407303765.87,577.33
1407303775.62,577.33
1407303785.64,577.33
1407303795.65,577.33
1407303806.04,577.33
1407303815.4,577.33
1407303825.41,577.33
1407303835.64,577.33
1407303845.65,577.33
1407303855.67,577.33
1407303865.62,579.672
1407303875.66,579.672
1407303885.4,579.672
1407303895.79,579.672
1407303905.51,579.672
1407303915.72,579.672
1407303925.86,579.672
1407303935.89,579.672
1407303945.83,579.672
1407303955.57,579.672
1407303965.6,579.672
1407303975.88,579.672
1407303985.58,579.672
1407303995.62,579.672
1407304005.76,579.672
1407304015.58,579.672
1407304025.99,579.679
1407304035.79,579.679
1407304045.83,579.679
1407304055.81,579.679
1407304065.79,579.679
1407304075.64,579.679
1407304085.91,577.332
1407304095.92,577.332
1407304106.19,577.331
1407304115.62,577.332
1407304126.17,577.332
1407304136.25,577.332
1407304145.91,577.332
1407304156.1,577.332
1407304166.69,577.332
1407304175.98,577.332
1407304186.26,577.332
1407304195.96,579.679
1407304206.14,579.679
1407304215.76,579.679
1407304226.07,579.679
1407304235.97,579.679
1407304246.0,579.679
1407304257.01,577.341
1407304266.01,577.341
1407304275.98,577.341
1407304285.88,577.332
1407304296.05,579.678
1407304306.01,579.678
1407304316.36,579.678
1407304326.15,579.678
1407304335.84,579.678
1407304345.8,579.678
1407304356.28,579
1407304365.9,579
1407304376.13,579
1407304385.89,579
1407304396.14,579
1407304406.1,579
1407304416.13,579
1407304426.12,579
1407304436.16,579
1407304446.1,579
1407304455.85,579
1407304465.89,579
1407304476.28,579
1407304486.23,579
1407304496.22,579
1407304506.32,579
1407304516.37,579
1407304526.57,579
1407304536.39,577.333
1407304546.43,578.99
1407304558.03,578.99
1407304566.1,578.99
1407304576.71,578.99
1407304586.4,578.99
1407304596.31,578.99
1407304606.39,578.99
1407304616.33,578.99
1407304626.97,578.99
1407304636.43,578.99
1407304646.37,578.99
1407304656.39,578.99
1407304666.75,578.99
1407304676.59,578.99
1407304686.26,578.99
1407304696.23,578.99
1407304706.52,579
1407304716.75,579
1407304726.54,579
1407304736.92,579
1407304746.9,579
1407304756.25,579
1407304766.5,579
1407304776.5,579
1407304786.25,579
1407304796.51,579
1407304806.66,579
1407304816.29,579
1407304826.49,578.99
1407304836.51,578.99
1407304846.64,578.99
1407304856.54,578.99
1407304866.63,578.99
1407304876.37,578.99
1407304886.72,578.99
1407304896.66,578.99
1407304906.44,578.99
1407304916.65,578.99
1407304927.05,578.99
1407304936.63,578.99
1407304946.84,578.99
1407304956.67,578.99
1407304966.8,578.99
1407304976.79,578.99
1407304986.71,578.99
1407304996.76,578.99
1407305006.71,579
1407305016.75,579
1407305026.59,579
1407305036.75,579
1407305046.57,579
1407305056.89,579
1407305066.6,579
1407305076.58,579
1407305086.96,579
1407305096.98,579
1407305106.82,579
1407305116.83,579
1407305126.86,579
1407305136.57,579
1407305146.86,579
1407305157.03,579
1407305167.49,579
1407305176.79,579
1407305186.62,579
1407305196.6,579
1407305206.99,579
1407305217.07,579
1407305226.68,579
1407305237.32,579
1407305246.82,579
1407305257.13,579
1407305266.98,579
1407305276.92,579
1407305287.14,579
1407305296.96,579
1407305307.01,579
1407305316.94,579
1407305326.97,579
1407305336.96,579
1407305346.97,579
1407305356.98,579
1407305366.99,579
1407305377.05,579
1407305387.13,579
1407305396.99,579
1407305407.17,579
1407305417.61,579
1407305426.9,579
1407305437.29,579
1407305447.23,579
1407305457.19,579
1407305466.95,579
1407305477.13,579
1407305487.2,579
1407305496.92,579
1407305507.18,579
1407305517.56,579
1407305527.13,579
1407305537.23,578.999
1407305547.27,578.999
1407305557.39,578.999
1407305567.37,578.999
1407305577.53,578.999
1407305587.77,578.999
1407305597.42,578.999
1407305607.36,578.999
1407305617.35,578.999
1407305627.36,578.999
1407305637.44,578.999
1407305647.15,578.999
1407305657.37,578.999
1407305667.12,578.999
1407305677.39,578.999
1407305687.77,578.999
1407305697.74,578.999
1407305707.18,578.999
1407305717.12,578.999
1407305727.13,578.999
1407305737.21,578.999
1407305747.93,578.999
1407305757.63,578.999
1407305768.04,578.999
1407305778.24,578.999
1407305787.35,578.999
1407305797.58,578.999
1407305807.89,578.999
1407305817.4,578.999
1407305827.59,578.999
1407305837.53,578
1407305847.6,578
1407305857.61,578
1407305867.31,578
1407305877.25,578
1407305887.99,578
1407305897.28,578
1407305907.49,578
1407305917.54,578
1407305927.38,578
1407305937.84,578
1407305947.71,578
1407305957.45,578
1407305967.42,578
1407305977.63,578
1407305987.4,578
1407305997.93,578
1407306008.08,578
1407306017.62,578
1407306027.72,578
1407306037.96,578
1407306047.6,578
1407306057.66,578
1407306068.05,578
1407306077.85,578
1407306087.44,578
1407306097.67,578
1407306107.78,578
1407306118.16,578
1407306127.88,578
1407306137.83,578
1407306147.71,578
1407306158.15,578
1407306167.82,578
1407306177.66,578
1407306187.99,578
1407306198.03,578
1407306208.25,578
1407306217.85,578
1407306227.87,578
1407306237.89,578
1407306247.82,578
1407306257.86,578
1407306267.82,578
1407306278.15,578
1407306288.42,578
1407306297.75,578
1407306308.05,577.999
1407306318.17,577.999
1407306327.99,577.999
1407306337.82,577.999
1407306347.83,577.999
1407306358.06,577.999
1407306368.05,577.999
1407306378.26,577.999
1407306388.02,577.999
1407306397.96,577.999
1407306408.24,577.999
1407306417.83,577.999
1407306428.05,577.999
1407306438.32,577.999
1407306448.3,578
1407306457.93,578
1407306468.13,577.999
1407306478.11,577.999
1407306488.09,577.999
1407306497.92,577.999
1407306507.94,577.999
1407306518.11,578
1407306528.09,578.1
1407306538.14,578.1
1407306548.61,578.1
1407306557.9,578.1
1407306568.62,578.1
1407306578.11,578.1
1407306587.98,578.1
1407306598.26,578.1
1407306608.19,578.1
1407306618.22,578.1
1407306628.36,578.1
1407306638.36,577.999
1407306648.06,577.999
1407306658.42,577.999
1407306668.03,578.1
1407306678.05,578.1
1407306688.4,578.1
1407306698.22,578.1
1407306708.49,578.1
1407306718.39,578.1
1407306728.45,578.1
1407306739.13,578.1
1407306748.68,578.1
1407306758.46,578.1
1407306768.06,578.1
1407306778.09,578.1
1407306788.51,578.1
1407306798.38,578.1
1407306808.23,577.999
1407306818.57,577.999
1407306828.43,577.999
1407306838.52,577.999
1407306848.29,577.999
1407306858.78,577.999
1407306868.66,577.999
1407306878.44,578.1
1407306888.38,578.1
1407306898.14,578.1
1407306908.39,578.1
1407306918.41,578.1
1407306928.15,578.1
1407306938.16,578.1
1407306948.13,578.1
1407306958.44,578.1
1407306968.14,578.1
1407306978.45,578.1
1407306988.37,578.1
1407306998.41,578.1
1407307008.53,578.1
1407307018.48,578.1
1407307028.52,578.1
1407307038.5,578.1
1407307048.49,578.1
1407307058.49,578.1
1407307068.25,578.98
1407307078.57,578.98
1407307088.5,578.98
1407307098.72,578.98
1407307108.55,578.98
1407307118.51,578.98
1407307128.9,578.98
1407307138.25,578.98
1407307148.25,578.98
1407307158.54,578.101
1407307168.49,578.101
1407307178.79,578.101
1407307188.37,578.101
1407307198.6,578.101
1407307208.36,578.101
1407307218.67,578.101
1407307228.59,578.101
1407307238.62,578.101
1407307248.64,578.101
1407307258.65,578.101
1407307268.36,578.101
1407307278.39,578.101
1407307288.77,578.101
1407307299.47,578.9
1407307308.8,578.98
1407307318.4,578.98
1407307328.37,578.102
1407307338.69,578.102
1407307348.65,578.102
1407307358.66,578.102
1407307368.83,578.102
1407307378.53,578.102
1407307388.79,578.102
1407307398.88,578.102
1407307408.78,578.102
1407307418.96,578.102
1407307428.8,578.102
1407307438.79,578.102
1407307448.58,578.102
1407307458.87,578.102
1407307468.8,578.102
1407307478.83,578.102
1407307488.55,578.102
1407307498.79,578.102
1407307508.78,578.98
1407307518.78,578.98
1407307528.83,579
1407307538.84,578.98
1407307548.67,578.98
1407307558.92,578.98
1407307569.02,578.98
1407307578.89,578.98
1407307588.65,578.98
1407307598.96,578.98
1407307608.97,578.98
1407307618.9,578.98
1407307628.91,578.98
1407307638.68,578.102
1407307648.91,578.102
1407307658.91,578.102
1407307668.93,578.102
1407307678.97,578.102
1407307688.91,578.102
1407307698.71,578.102
1407307708.93,578.102
1407307718.94,578.102
1407307729.04,578.102
1407307739.51,578.102
1407307749.07,578.102
1407307759.02,578.102
1407307769.07,578.102
1407307779.05,578.102
1407307789.06,578.102
1407307799.04,578.102
1407307808.85,578.102
1407307819.24,578.102
1407307829.06,578.102
1407307839.06,578.102
1407307849.04,578.102
1407307858.81,578.45
1407307869.03,578.45
1407307878.84,578.45
1407307889.04,578.45
1407307899.44,578.102
1407307909.37,578.102
1407307919.03,579
1407307929.42,579.678
1407307939.26,579
1407307949.25,579
1407307959.21,579
1407307969.25,579
1407307979.21,579
1407307989.26,579
1407307999.21,579
1407308009.23,579
1407308019.21,579
1407308029.25,579
1407308039.22,579
1407308049.25,579
1407308058.98,579
1407308069.27,579
1407308079.02,579
1407308089.4,579
1407308099.4,579
1407308109.37,579.453
1407308119.18,579.453
1407308129.15,579.453
1407308139.42,579.453
1407308149.13,579.453
1407308159.15,579.453
1407308169.43,579.453
1407308179.18,579.453
1407308189.37,579.453
1407308199.69,579.679
1407308209.41,579.679
1407308219.56,579.679
1407308229.43,579.679
1407308239.43,579.68
1407308249.39,579.68
1407308259.61,579.68
1407308269.5,579.68
1407308279.69,579.68
1407308289.68,579.68
1407308299.64,579.68
1407308309.33,579.679
1407308319.6,579.679
1407308329.59,579.679
1407308339.36,579.679
1407308349.38,579.679
1407308359.37,579.68
1407308369.63,579.68
1407308379.6,579.68
1407308389.61,579.68
1407308399.64,579.68
1407308409.6,579.68
1407308419.33,579.68
1407308429.63,579.68
1407308439.58,579.68
1407308449.73,579.68
1407308459.46,579.679
1407308469.73,579.679
1407308479.71,579.68
1407308489.87,579.68
1407308499.86,579.679
1407308509.74,579.679
1407308519.5,579.679
1407308529.5,579.679
1407308539.67,579.679
1407308549.75,579.68
1407308559.52,579.68
1407308569.49,579.68
1407308580.33,579.68
1407308590.52,579.68
1407308599.76,579.68
1407308609.74,579.68
1407308619.81,579.68
1407308629.93,579.68
1407308639.7,579.68
1407308649.87,579.68
1407308659.64,578.101
1407308670.0,579.68
1407308679.65,579.68
1407308689.84,579.68
1407308699.9,579.68
1407308709.84,579.68
1407308719.9,579.68
1407308729.61,579.68
1407308739.93,579.68
1407308749.61,579.68
1407308759.82,579.68
1407308769.84,579.68
1407308779.64,579.68
1407308789.85,579.68
1407308799.88,579.68
1407308809.99,579.68
1407308820.01,579.68
1407308830.01,579.68
1407308840.02,579.68
1407308850.01,579.679
1407308859.77,579.679
1407308869.76,579.679
1407308880.01,579.679
1407308889.99,579.68
1407308900.02,579.68
1407308910.04,579.68
1407308919.97,579.68
1407308930.04,579.68
1407308939.75,579.68
1407308950.11,579.68
1407308960.04,579.68
1407308970.12,579.68
1407308980.03,579.68
1407308990.17,579.68
1407309000.17,579.68
1407309010.1,579.68
1407309020.13,579.68
1407309029.85,579.68
1407309040.15,579.68
1407309050.15,579.679
1407309059.91,579.679
1407309069.89,579.679
1407309080.12,579.679
1407309090.28,579.68
1407309100.25,579.68
1407309110.14,579.68
1407309119.89,579.68
1407309130.17,579.68
1407309140.13,578.121
1407309149.95,578.121
1407309160.15,578.122
1407309170.28,578.122
1407309180.03,578.122
1407309190.67,578.122
1407309200.24,578.122
1407309210.28,578.122
1407309220.27,578.122
1407309230.25,578.122
1407309240.24,579.68
1407309250.07,579.68
1407309260.05,578.122
1407309270.01,579.68
1407309280.28,579.68
1407309290.23,579.68
1407309300.32,579.68
1407309310.23,579.68
1407309320.28,579.68
1407309330.24,579.68
1407309340.08,578.123
1407309350.18,578.123
1407309360.51,578.123
1407309370.44,578.123
1407309380.9,578.123
1407309390.46,578.123
1407309400.8,578.123
1407309410.42,578.123
1407309420.42,578.123
1407309430.44,578.123
1407309440.15,578.123
1407309450.18,579.68
1407309460.44,578.124
1407309470.42,579.68
1407309480.17,579.68
1407309490.29,579.68
1407309500.15,579.68
1407309510.46,579.68
1407309520.44,579.68
1407309530.59,579.68
1407309540.52,579.68
1407309550.55,579.68
1407309560.54,579.68
1407309570.55,578.2
1407309580.29,578.2
1407309590.81,578.2
1407309600.53,578.201
1407309610.7,578.203
1407309620.33,578.203
1407309630.8,578.203
1407309640.34,578.203
1407309650.56,578.203
1407309660.91,578.203
1407309670.39,578.21
1407309680.58,578.21
1407309690.58,578.21
1407309700.37,578.21
1407309710.71,578.21
1407309720.85,578.21
1407309730.99,578.21
1407309740.72,578.21
1407309751.12,578.222
1407309760.47,578.222
1407309770.46,578.222
1407309780.43,578.222
1407309790.47,578.222
1407309800.69,578.222
1407309810.53,578.222
1407309820.49,578.222
1407309830.89,578.222
1407309840.73,578.241
1407309850.88,578.241
1407309860.7,578.241
1407309870.69,578.25
1407309880.73,578.25
1407309890.76,578.252
1407309900.55,578.252
1407309910.91,578.252
1407309920.82,578.252
1407309930.84,578.252
1407309940.92,578.252
1407309950.61,578.252
1407309960.84,578.252
1407309970.8,578.252
1407309980.85,578.252
1407309990.8,578.252
1407310001.34,578.252
1407310010.8,578.252
1407310020.6,578.252
1407310030.8,578.252
1407310040.63,578.252
1407310050.81,578.252
1407310060.66,579.68
1407310070.97,579.68
1407310080.77,579.68
1407310090.77,579.68
1407310100.92,579.68
1407310111.11,579.68
1407310121.02,579.68
1407310130.78,579.68
1407310140.8,579.68
1407310151.02,579.68
1407310161.03,579.68
1407310171.14,579.68
1407310181.01,579.68
1407310191.03,579.68
1407310201.04,579.68
1407310211.24,579.67
1407310221.0,579.68
1407310231.04,579.68
1407310240.81,579.68
1407310251.14,579.68
1407310261.18,579.68
1407310270.95,579.68
1407310280.87,579.68
1407310290.92,579.68
1407310301.12,579.68
1407310311.18,579.68
1407310321.05,579.68
1407310331.21,579.68
1407310340.91,579.68
1407310351.16,579.68
1407310361.15,579.68
1407310370.89,579.68
1407310381.18,579.68
1407310391.12,579.68
1407310401.16,579.68
1407310411.12,579.68
1407310421.2,579.68
1407310431.28,579.68
1407310441.31,579.111
1407310451.05,579.111
1407310461.38,579.111
1407310471.29,579.111
1407310481.31,579.111
1407310491.32,579.111
1407310501.09,579.111
1407310511.09,579.111
1407310521.05,579.111
1407310531.32,579.111
1407310541.04,579.68
1407310551.32,579.68
1407310561.18,579.68
1407310571.42,578.504
1407310581.05,578.504
